ID,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
40,US,42098585,R35J90IL4H6DAH,743454545,573739483,Vanishing Acts (Wsp Readers Club),Books,5,0,0,0,0,Great story great characters,"This is one of my all time favorite books I could not put it down, the story is Amazing it keeps you wondering till the end, you can't help but feel the pain and views of all the characters even Delia's dad Andrew.",14/10/2005
41,US,50057481,R3NA5HUBCL94XV,297844091,756644010,Israel in the World: Changing Lives Through Innovation,Books,5,16,18,0,0,A blessing to the nations,"This attractively illustrated book provides a showcase of Israel's achievements in fields as diverse as agriculture, education, medicine, science and technology. It looks at the technologies, processes and the products from this tiny little land that are improving the lives of so many people. The authors highlight some of the people responsible for this ingenuity that is benefiting the whole world.<br /><br />For example, at the Weizmann Institute, Dr Michal Schwartz has developed a way of harnessing immune system cells to repair and revive damaged nerve fibres. Other medical breakthroughs include the miniscule camera-in-a-tablet used for internal diagnosis, ultrasound for destroying tumours and Israel's highly effective disaster relief operations.<br /><br />A great help to third world people has been the discovery by scientist Yoel Margalith of the Bti bacterium that kills certain kinds of flies and harmful mosquitoes.  This has already saved millions of livers and is an environment-friendly intervention. Most remarkable is that Margalith is a holocaust survivor, of both the Bergen-Belsen and Teresienstadt camps.<br /><br />In many fields Israel is so far ahead of the pack that other countries have no chance of catching up. One of the most interesting innovations developed in Israel is a project to avoid collisions between aircraft and migratory birds. It involved the study of the flight paths of birds. This work of researcher Yossi Leshem is now also used by the Jordanian and Turkish air-force.<br /><br />Israel has more engineers per capita than any other country on earth and a remarkable number of hi-tech companies. Innovation in the fields of computers and information technology is particularly impressive. This encompasses software, operating systems, storage & retrieval systems, verification and firewall technologies, plus a host of mobile phone applications.<br /><br />Israel's creativity is not restricted to science and technology, as there is also much happening in arts and culture. Despite its small size and its many enemies, this country is bursting with creative energy and making a huge contribution to the global marketplace and to quality of life worldwide.<br /><br />The founders of this brave country were aware that Israel had almost no natural resources and that its people therefore had to develop and apply their brainpower. Well, they are succeeding spectacularly. What a pity that Israel has to devote so much of its money and resources to protect itself from its neighbours! If its full genius were given free reign, it would become even more of a blessing to the world.ts small size and its many enemies, this country is bursting with creative energy and making a huge contribution to the global marketplace and to quality of life worldwide.    The founders of this brave country were aware that Israel had almost no natural resources and that its people therefore had to develop and apply their brainpower. Well, they are succeeding spectacularly. What a pity that Israel has to devote so much of its money and resources to protect itself from its neighbours! If its full genius were given free reign, it would become even more of a blessing to the world.",14/10/2005
42,US,25701781,R1L0WCS2OHEUV4,1560326891,137979470,Strengthening K-12 School Counseling Programs: A Support System Approach,Books,5,0,3,0,0,Great Condition,"I just want to say, that for a used book, this book arrived in great condition.  I think that it even came in shrink wrap!  I'm pleased with my purchase and am glad that I don't have to read through other people's notes and marks as I study for my class.  Good job!",14/10/2005
43,US,43628635,R1E32FKAE5FIU,345371984,913643876,Last Chance to See,Books,5,3,3,0,0,A Hitchhiker's Guide to Zoology,"\\""Last Chance to See\\"" is Douglas Adams' hilarious and though-provoking non-fiction, eco-travel narrative about circling the globe in search of some of the Earth's most endangered animals. We get to see a side of Adams that is deeply concerned with the plight of the beautiful, unique, and often ludicrously implausible lifeforms on our planet -- the same side that prompted him to climb Mount Kilimanjaro in a rhino suit.     What made this book all the more meaningful to me was that I'd thought I'd finished all of Douglas Adams' books long ago. I loved them all, but I never fully appreciated the depth of his genius as a humanist and social satirist until, sadly, he had passed away.  What's more, I never realized how much Adams' writings meant to me until I was hit with the cold, hard reality that he'd written all he ever would.  Douglas Adams had hitched his last ride across the galaxy, and I'd never hear from him again.  Or so I thought.    Infinitely improbable as it may seem, I heard from Douglas Adams again about two weeks ago.  I was browsing around in Borders, long since resigned to the fact that I'd read the last \\""new\\"" Douglas Adams book I ever would, when I stumbled upon \\""Last Chance to See.\\"" I felt like I'd gone into the pet store to buy a parakeet and, instead, found a dodo bird.      The endangered species Douglas Adams criss-crossed the globe in search of are all, in their own ways, remarkable and priceless. He urges us not to wait until they're gone to fully appreciate them, and he drives this point home to today's readers, in his own ironic style, by now being himself \\""extinct.\\""    If you're a Douglas Adams fan, and you've never read this book, here it is -- your own \\""last chance to see\\"" (or, rather, read) him.  His own voice, his own words, his own experiences.  For me, it was a fond farewell from an old friend I'd never met, who, from his new home -- far beyond life, the universe, and everything -- telling me, \\""Yes, I'm dead. But there are still a few rhinos and gorillas and dolphins that aren't. Do me a favor; make sure they stay that way.\\""",14/10/2005
44,US,24597472,R1VS5NOZYL0PNH,1402545355,405618230,No 1 Ladies Detective Agency,Books,5,1,1,0,0,An excellent read,I really enjoyed the humor and visual scenes about Botswana in this book.,14/10/2005
45,US,51303136,R13JG2D3U3OGQT,1594200459,697870179,The End of Poverty: Economic Possibilities for Our Time,Books,3,3,3,0,0,Interesting although somewhat biased,"ALthough he is correct that the IMF and World Bank can and should play a role, he should also advocate reforming these institutions so that they not only reflect the interest of the dominant capitalist countries. Politics has a role as well, and he must address the inherent contradictions within the Capitalist system that encourages capital accumulation, flight and waste. All in all and interesting read from an \\""insider\\""...if you are looking for alternatives to the \\""Washington Consensus\\"" then this is not your book. This book mainly advocates tweeking the international system (IMF, World bank, UN) to help alleviate poverty (which has political as well as economic reasons) but not changing it per se. I would have hoped that he would have taken on more the Capitalist world system and its predictable modern expression of it and its future trajectory.",14/10/2005
46,US,29963330,R33IFUWCNYFSO,968925901,434595631,"Challenging the Verdict: A Cross-Examination of Lee Strobel's ""The Case for Christ""",Books,2,4,45,0,0,Clearly Earl missies the Mark.....,"The issue with opinion like his is that atheism is easy. IN complete arrogance any 8th grader can clearly refute the possibilites of the scriptures using 8th grade science! <br /> <br />What Earl misses is the basis for all believers.  <br /> <br />                      \\""Faith\\"" <br /> <br />Scientists have no faith seeking earthy proof. The ultimate arrogance is the man who can refute the smallest evidance of something he does not understand. Something that requires \\""faith\\"" above all.  <br /> <br />Without faith this book is just as moot as the book by Sobel. Without faith. Neither is relavant. <br /> <br />Tom B",14/10/2005
47,US,23972711,RWMT2MXG3WLDP,312873077,542033688,"Knife of Dreams (The Wheel of Time, Book 11)",Books,5,6,20,0,0,Great,"If you like the story that has been happening up until now, you will like this book. <br /> <br />If you want to give this series a shot, go for it.  It is the best story around.  It is a little lengthy and detailed, but that does not make it bad, just precise. <br /> <br />Look at the haters to see what type of people don't like this book or series.  Most haven't read this book or some of the others.  People should not be bitter at the author for doing what he wants to do.  If someone doesn't like it they should go red something else instead of crying about it.",14/10/2005
48,US,52393676,R1AGTCZ5VZO2I,72229918,836436939,A+ Certification All-in-One Exam Guide,Books,4,1,2,0,0,Worth a look,"I picked this book up as it was the same edition that the local Vo-tech uses to teach their courses.  The amazon price was the least expensive.  The book is complete and comes with self evaluation software to see if one is ready for the A+ exam.  It is no substitute for actually training but I think a self motivated \\""techy\\"" might be able to pass the A+ with this book alone.",14/10/2005
49,US,24853483,RCYSGJQVQLD3R,373513194,271777802,Kiss of the Blue Dragon (Silhouette Bombshell),Books,4,0,0,0,0,A different sort of futuristic & very interesting!,"In a not too distant future, Angel is a certified Retribution Specialist (CRS), which means that when the law fails to bring justice, the victims can hire a CRS to bring in the perpetrator of the crime to them to enact their own justice.  When a closed case is reopened, Angel is again under investigation for \\""what happened\\"" the night policeman Danny Black died.  On top of dealing with this, her mother, Lola, gets kidnapped, and Angel knows that if she doesn't rescue Lola herself, she might die. <br /> <br />Because she has Detective Marco following her and questioning her movements - from the past as well as during the events he witnesses personally, she starts finding things out about herself she really didn't want to know...like her exceptionally good luck.  It may not be luck after all; the physic abilities Lola has may actually be genuine and she inherited them.  <br /> <br />KISS OF THE BLUE DRAGON is the second story I've read by Julie Beard, and I actually like her writing style better here.  The story is written in first person, which can drive readers batty (me too upon occasion); however, it works here.  There is a different \\""feel\\"" to KISS completely.  For me, I can \\""hear\\"" a narrator filling in the details of Angels' activities.  So even though we, as a reader, only get to know her thoughts and impressions of what she sees, we still get to know what is going on around her.  You get to know Angel, what motivates her and see how she thinks very well.  I also really liked the fact that a lot of simple details of her life are included. <br />  <br />I will admit it was a close call as to whether I would like Angel or not.  She almost doesn't seem feminine.  However, if you read a little further into the book, you learn what her logic is, how she thinks but more importantly WHY.  Angel is tough, spunky, kick-butt heroine and out to help those unable to help themselves.  She is fearless and makes her decisions based on what is right rather than whether she willget hurt or not.  Angel is one busy lady.  She has cases that she maintains during the process of rescuing Lola and I liked the fact that Julie Beard didn't drop some of these issues, therefore the story stays three dimensional.   <br /> <br />While the reopened investigation is secondary to what is going on in her life, it is what brings our hero and heroine together.  I was happy with the chemistry between her and Detective Marco even if the bedroom scenes take place off of the books pages.   <br /> <br />I like the fact that even though KISS is a science-fiction romance, the author doesn't go out of her way to create objects that will stump the reader, or throw off the flow of the novel.  For an example: in a time where DNA left behind is what would keep you in jail, rather than using a hollow-tip bullet, a criminal would use a bullet filled with acid therefore destroying the evidence.   <br /> <br />KISS is technically supposed to be a romance, but with the way this story ends, we don't have our heroine hooking up with the hero.  Because Lola was kidnapped by one of the Chicago mobs there are still some unresolved issues that its sequel might wrap up.  Regardless, I didn't feel like major details were left out or the story wasn't well developed.  As a reader I didn't find myself wondering, \\""what just happened\\""?   <br /> <br />I found KISS OF THE BLUE DRAGON very interesting, and look forward to reading the further adventures of Angel in its sequel TOUCH OF THE WHITE TIGER.  So, if you are looking for something a little different, check out this story!",14/10/2005
50,US,37527885,R2P15TRFQFZJNH,792279433,901090348,National Geographic Traveler: Thailand,Books,5,1,1,0,1,Dependable quality of narratives and pictures,"National Geographic Traveler is the best series of its type, and the NGT Thailand book has the same standards of quality as all the others.  It provides an excellent mix of written descriptions and beautiful pictures, both of which are helpful in determining whether to include places on your trip itinerary.  The only flaw is that the hotel and meal section is not particularly useful.",14/10/2005
51,US,50913245,R1OPUF771LL5O5,067983883X,527133677,"Aztec, Inca & Maya (Eyewitness books)",Books,4,27,27,0,0,The artifacts of the great civilizations of Mesoamerica and the Andes,"My assumption is that a DK Eyewitness Book entitled \\""Aztec, Inca & Maya\\"" would devote sections to each of the three great civilizations that Spanish explorers encountered and eradicated in the 16th century.  The Aztec empire stretched between the Pacific and the Atlantic costs of Mesoamerica, the Maya kingdom was found in the eastern part of Mesoamerica, and the Inca Empire stretched 4,000 miles along the western coast of South America.  But this book considers the people of these regions to be a mosaic of tribes and nations so that most of the chapters are topical, talking about food and drink, religious life, masks, and such in terms of all of the cultures that apply.  There are a few specific chapters devoted to the Incas and their ancestors and Cities of the Andes, but most toss in everything together.<br /><br />I have to admit, I do not find this approach to work anymore than one about Mediterranean cultures that lumps Spain, Italy and Greece together with the likes of Portugal, Sicily, and Crete thrown in for good measure.  In this volume the Olmecs, Teotihuacans, and Toltecs are thrown in for good measure, but not so that you can have anything close to a clear conception of the specific cultures.  There are some topics where it makes sense to talk about multiple cultures, such as the Human sacrifice by the Incas and Aztecs, but that does not apply to all of these topics.  Consequently, I am tempted to get different colored highlighters and color code the three main cultures throughout the book so it is easier to make the connections.<br /><br />As always, the chief attraction of this Eyewitness Book is that it is filled with photographs of artifacts from museums around the world, from the Archaeological Museum in Lima the National Palace in Mexico City to the Biblioteca Nazionale Centrale in Florence and the Rietberg Museum in Zurich (a subtle reminder that a lot of New World treasures made their way to Europe).  Most of us will never get to see a Toltec coyote warrior inlaid with mother-of-pearl, the Gateway of the Sun at Tiahuanaco, or a \\""teponaztli\\"" (horizontal drum) in person.  \\""The Los Angeles Times Book Review\\"" called one of these volumes \\""Like a mini-museum between the covers of a book,\\"" which is so on point that DK always puts that quote on the back.  Almost as important, Elizabeth Bauedano provides detailed captions for the illustrations so that you know what you are looking at and what it means.  Consequently \\""Aztec, Inca & Maya\\"" works better as a supplemental source than as an introduction to these fascinating civilizations.nlaid with mother-of-pearl, the Gateway of the Sun at Tiahuanaco, or a \\""teponaztli\\"" (horizontal drum) in person.  \\""The Los Angeles Times Book Review\\"" called one of these volumes \\""Like a mini-museum between the covers of a book,\\"" which is so on point that DK always puts that quote on the back.  Almost as important, Elizabeth Bauedano provides detailed captions for the illustrations so that you know what you are looking at and what it means.  Consequently \\""Aztec, Inca & Maya\\"" works better as a supplemental source than as an introduction to these fascinating civilizations.",14/10/2005
52,US,12071875,R12CUIV8LIFCYD,1904754724,456946589,The Zartarbia Tales: Bk.1: Isabella Zophie and Le Cirque De Magique,Books,5,0,0,0,0,Zartarbia Book 1 - Excellent,"Isabella Zophie & Le Cirque de Magique is an excellent book. I would say that it is one of the best books that I have ever read. It is very exciting and I enjoyed the mystery that was in the story. This is one of the most adventurous books that I have ever read.  <br /> <br />This book is about a ten year old girl, Isabella Zophie, who finds the Locket of Fire and Water in her great aunt's house and when she puts it on she is transported to another world - Zartarbia. She meets a circus which has lots of great characters including Mr Krock O'Dile who is a crocodile that runs the circus.  Isabella is chased by one of the syndicate, Mistress Sectica.  The Syndicate are a group of villains who are trying to control Zartarbia.  Fighting against the syndicate is the Federation Against Dark Forces (FADF) with agents trained in some of the coolest fighting techniques.   <br /> <br />Zartarbia is a magical world where nothing is as it seems. There is a crazy character called the Thinker who is a complete lunatic and very funny.  The first chapter is a bit confusing but you need to keep reading as it is important for later in the book.  <br /> <br />I think that all genders will like this book. Some parts in this book are very funny. If you are interested in fantasy and adventure, then you will enjoy this book.  <br /> <br />I would recommend this book to anyone.  <br />",14/10/2005
53,US,39154110,R37QGRLNSZ4URH,671035665,786802661,If Looks Could Kill: Spy Girls #6,Books,5,0,0,0,0,WE NEED A NUMBER 7!!!,"All of these books rock!!!  I love them soooo much, I really wish a number seven would come out!!!!",14/10/2005
54,US,13585650,RZC3VTXXTYKT0,972688862,17796931,The Rational Guide to Building SharePoint Web Parts (Rational Guides),Books,5,7,7,0,0,Great intro to Sharepoint Webparts,"Being new to Sharepoint and webparts, I found this book to be concise and to-the-point. Guides you through basic webpart development in C# (when you register the book you can get code in VB if you desire). The book also discusses in straightforward terms debugging, deployment of webparts, code access security, targeting audiences and personalizing content. Plus it is only 175 pages, so it won't collapse your bookshelf.",14/10/2005
55,US,12068140,R341Z2FE4RPDY8,786868821,913926982,Cad: Confessions of a Toxic Bachelor,Books,1,2,3,0,0,"This is a""book""?","First,  the author is not a \\""cad\\"".  He is too ugly and broke to be able to seduce women and leave them feeling used.  I got this book from the library because as a single gal I thought that I would learn something about men,  the kind who charm,  seduce,  and destroy.  Well,  what I learned is that Rick Marin is just a talentless guy trying to pass himself off as an intropesctive writer-wannabe poser.  It's amazing that Marin got any girls to date him taking into consideration how cold and judgmental he is. Reading his book was like watching a car accident--you know it's better to control yourself but you keeping looking to see the blood and guts.  Well,  this book just shows that this guy,  who has really nothing special,  or even redeemable,  is striving to be funny, intellectual, and show the male perspective on dating. He comes off really shallow,  superficial,  and as though he doesn't care which girl he's with as long as he's not alone.  Read it for yourself--Marin has nothing new or interesting to write. In this day and age,  anyone can publish regardless of whether or not the writer has anything significant to write about.",14/10/2005
56,US,41582461,R3D8X20T5RI6Q0,60875410,122518901,The FairTax Book,Books,5,11,12,0,0,I read the book before commenting.,Simple and easy to understand. I wish the book would have gone into a little more detail but I found that detail in the HR 25 website. <br />Boortz and Linder did a good job laying out the positive and the negatives in this book. I will not diatribe about my personal politics has you have probably noticed with most of these posts. Read the book and make up your own mind. Write your newspaper with your political thoughts and write your review of the BOOK here. <br />,14/10/2005
57,US,12067919,R3TGTEWOVE8GH2,553280074,405747157,Goodbye Doesn't Mean Forever (A Bantam starfire book),Books,5,1,1,0,0,Goodbye Doesn't Mean Forever,"In Goodbye Doesn't Mean Forever, Lurlene McDaniel tells a heart-felt story of a teenage girl who is struggling with cancer. <br /> Melissa finds out early in the story that her leukemia, which has been in remission for two years has relapsed. Jory, Melissa's best friend promises to help her have the best senior year ever, because of all the stress and pain in Melissa's life. Melissa's older brother, Michael, who is also Jory's life long crush, is asked to donate bone marrow to Melissa, because that is her only hope. Soon after, Melissa becomes well and in a couple of days, the doctors say she will be able to go home. Jory goes to visit her two days later, only to find that Melissa has caught a fever and that her body is rejecting the bone marrow. At school, a boy named Lyle tries to help Jory with all the sorrow of her sick friend. Eventually, Jory falls in love with Lyle, but still has feelings for Michael. Will Jory find true love? Will Melissa overcome cancer? To find out, read Goodbye Doesn't Mean Forever. <br /> I highly recommend this book to any girl ages 12-112 that enjoys romance and drama novels. It is an amazing book and I promise that if you read it, you won't be disappointed.  <br /> <br />",14/10/2005
58,US,32533252,R14CEC4AYXWS4J,679642730,342199313,Grant and Twain: The Story of a Friendship That Changed America,Books,5,3,5,0,0,A Thoroughly enjoyable read,"Grant and Twain is a good book, informative, insightful, and concise enough.  <br /> <br />Mark Perry starts by giving us very good sketches of the lives of the two principals up to the point of the story, including some surprising (for me) details about their personal lives.  He then goes into their relationship, how it came to be, and the affect it had on their great works of literature. The books influenced by their time together, Twain's Adventures of Huckleberry Finn and Grant's Personal Memoirs, are considered to be classics and the best that either of the authors ever produced.  In fact, some think that Huckleberry Finn is the best American novel ever, and that Personal Memoirs (about the Mexican and Civil Wars) is the best American book ever written on military events.   Perry records many conversations Grant and Twain had with each other and with the other folks surrounding them, including families and associates.  It makes you feel like you are there, and gives some personal insight into what these gentlemen were really like. We find that they were both quite remarkable as private figures as well as public figures. The story of their relationship rides to a great extent on the heroic drama of Grant racing to finish his book before dying of cancer, to ensure the financial security of his family.  Perry, at the same time, paints a fascinating sketch of what Twain called the Gilded Age, a time of great industrial progress along with great corruption in the U.S. <br /> <br />It was a thoroughly enjoyable read. <br />",14/10/2005
59,US,12517857,R3AW5JRZYH66M5,097150072X,363879785,Truth vs Falsehood: How to Tell the Difference,Books,1,268,307,0,0,An Unexpected Gift to Hawkins' Readers,"\\""Truth vs Falsehood\\"" is Hawkins' 4th book. In my mind, it is his greatest gift yet, but not in the sense that one might think. This will be explained in the closing. I will also preface by saying that I am in no way political. Truth is all that I am interested in. <br />   In Hawkins' previous 3 books, the kinesiological response was portrayed as infallible. His language was very absolute in its tone, giving the technique more credibility than it has ever received. Being so absolute with one's tone was the first obvious clue. When one becomes absolute in their tone, they often put an inordinate amount of faith in something outside themselves and overlook the inherent limitations. This is true for everything from religious absolutism to the mythical cure-all in medicine. The person who uses the absolute tone acts as if your salvation lies with this one particular thing.  <br />   I am a traditional naturopath. I was using kinesiology before Hawkins' books, and I am closely connected to practitioners of kinesiology who've used it in excess of 20 years. An observant and curious practitioner quickly realizes that the intent of both the testee and tester influences response. In some cases, a strong-willed practitioner who thinks he knows the cause of imbalance or dis-ease is affecting testee response and in essence using kinesiology to validate his own opinions and beliefs, albeit unknowingly. He will get the positive response he desires, whereas the practitioner with no vested interest in anything except the truth will get a different response on the same testee.  <br />   It has been difficult for me to bridge the gap between Hawkins' theory/ doctoral thesis on his use of kinesiology and the understanding that most experienced practitioners of kinesiology have. Nearly all experienced practitioners simply don't find the technique to be infallible. Certain criteria must be met for accurate response. Those criteria are training, impartiality, and the sincere and humble desire to put absolute truth above all things. Truth is absolute, but the technique is not. Remaining neutral is an ongoing challenge for the practitioner. <br /> <br />   I am not familiar with the testing methods used for Hawkins' doctoral thesis \\""Quantitative and Qualitative Calibration of the Levels of Consciousness\\"". However, for it to withstand any scientific scrutiny, both the tester and testee would have to be without any knowledge on the subject matter. There would also have to be at least 20 different testers for the 3000+ test subjects, with each tester coming up with their own test responses to a given list of questions. Responses would not be compared until all testers have compiled their findings. For his thesis, something along these lines was most likely used.  <br />   Throughout \\""Power vs. Force\\"", a healthy skepticism was maintained towards Hawkins putting so much faith in this technique. Part of this was based on an inability to get the same responses he was getting. The information presented in \\""The Eye of the I\\"" and \\""I\\"" was absolutely astounding, and skepticism was temporarily set aside. Apparently, his intent was pure and sincere enough to allow him to experience absolute truth on spiritual inquiry. Much of this can be attributed to his description of a life-changing experience. He was atheist (or possibly agnostic... don't remember which), hit a major crisis in his life, and finally called out in total humility to be shown the truth of God. I feel his pure intent allowed him to access the truth he did. <br />   However, once Hawkins gained confidence in the technique, he apparently fell into the trap of thinking he could divorce himself from influencing response. The methods used for gleaning the information found in \\""Truth vs Falsehood\\"" would surely not withstand any scientific scrutiny. The simple fact that the subject matter was familiar to the tester(s) and testee(s) disqualifies it. Asking about the nature of life, death, and other unknown spiritual matters is not the same as asking about one's perceived reality, which one already has strong opinions and emotions about and attachments to. Both testers and testees would have to be completely unfamiliar with the line of inquiry to have any guarantee of neutrality. <br /> <br />   Within 30 seconds of opening \\""Truth vs Falsehood\\"", it was clear something wasn't right. Hawkins' 3 previous books have helped us to discern truth from falsehood more clearly. Many of us have reached a place where now we `just know' the truth. It is often a clear gut feeling, and at that point the kinesiological response seems unnecessary. In a way, it turns out the technique was only a tool to guide us to our own inner knowing.  <br />   Hawkins acknowledges the existence of ignorance and untruth, but does not address the issue of deliberate deception. It is ironic that after years of devotion to the truth, Hawkins still does not fully grasp the nature of deception. The world citizenry is currently experiencing one of the most elaborate mass brainwashes in history.  <br />   In fact, Hawkins even engages in deception when he explains the Iraq situation. He indicates that the primary reason to be there is to protect the world's (and specifically America's) economic and oil interests. Yet the primary reason given to the public for going to war was weapons of mass destruction. Whether or not it was a fact that there were actually WMDs misses the point. It was given as the main reason, and it was not. That is deception. For Hawkins to agree with the idea of justifiable deceptions is a clear indicator that he is not neutral here. <br />   More importantly, for Hawkins to act as if outright deception is not occurring speaks to one's ability to deal with reality. For a person with 80 years of conditioned perception of reality to have reality turned on its head, a person could have a serious breakdown. <br /> <br />   The gift in this 4th book is that Hawkins has shown us what thekinesiological technique can and cannot be used for. It can be used by the sincere truthseeker for his/herself. However, it is not to be used to show one a reality they are not ready to see. There is no technique to make one see the truth. One's clear and sincere intention is all that can do that. And even then, one may not be ready to handle the fullness of reality. The process of how one \\""wakes up\\"" is yet to be known. <br />   Who better than Hawkins to show us that experience is no substitute for impartiality? So, the readers of his 4th book get the opportunity to discern what is truth and what is his belief. The first 3 books prepared us, and the 4th is the test. Although he didn't intend it to work this way, it is the greatest gift of all. And just as importantly, it shows us that one can be quite enlightened in one area, while not having it all together in another. Even when one crosses the 600 line, one is still assailed by falsity and ignorance and must be constantly vigilant and unattached to one's beliefs.  <br /> <br />   And realistically, it couldn't have happened any other way. Given Hawkins' first 3 books and his audience, if he gave us the absolute truth about all the deceptions that make up the current perceived reality, it could have seriously messed some people up. It could result in serious mental breakdown if it was said that there aren't actually arab terrorists creating terror in America. So, the book had to be presented this way. And those of us who know the real truth know it through our own inner knowing already and don't need Hawkins to tell us. <br />   In `The Art of War', Sun Tzu said, \\""All warfare is based on deception.\\"" Well, currently we have warfare in nearly every form. Even `necessary' and `justified' wars have deception as their roots. <br /> <br />Michael <br />Santa Fe, New Mexico",14/10/2005
60,US,50732546,R27IOQ5TGEH30N,373713045,148528713,The Winter Road (Harlequin Superromance No. 1304),Books,4,1,1,0,0,fine romantic suspense thriller,"In Three Creeks, Manitoba Emily Moore is worried about her septuagenarian neighbor and friend Daniel Rutherford, who she has not heard from in a week and who missed a wedding in which the entire town showed up.  She visits his property to learn he has been gone for about a week.  Inside his dying plants show he has not been there.<br /><br />Worse a stranger is residing in Daniel's house insisting that he is a nephew interested in his family tree.  However, as the residences on Creek Road suffer a rash of odd break-ins, Emily notices that Matthew is paying more attention to her and her parents than the Rutherford family.  Emily wonders is he really a relative of her neighbor or is he the B&E bandit?  Regardless, she knows from the moment their eyes saw one another, something inside her heart clicked.<br /><br />The sequel to THE HOUSE ON CREEK ROAD is a fine romantic suspense thriller as Emily wonders whether her heart has betrayed her since the stranger seems to be \\""investigating\\"" her family not his as he claims.  Matthew finds the conflict of interest even more difficult as he hides why he is in town from the woman he has fallen in love with though they hardly know one another.  The romance is perhaps too fast yet seems right as it adds conflict between the two wannabe lovers.  Fans will want to travel down THE WINTER ROAD.<br /><br />Harriet Klausner",14/10/2005
61,US,40392769,R2ISKX5MP5ZXUC,735544670,649184621,Contracts (Emanuel Law Outline),Books,4,14,15,0,0,Big and Comprehensive,"Just want to clarify how to  use the Emanuel Contracts book:<br /><br />I recommend it as a semester-long guide. This will help you flesh out the varied topics and clarify them as you are reading your casebook. This book recommends reading your casebook first, then referring to the same topics in this volume to ensure you understand the material--this should be done before you encounter the material in class, preferably.<br /><br />If you're looking for something to pick up midway during the semester or just before finals, I think the Crunchtime series by the same publisher is a better choice.",14/10/2005
62,US,37441931,R27NYAL7BUKQMJ,743226674,838516735,Optical Illusions: Lucent and the Crash of Telecom,Books,3,4,4,0,0,Corporate and Business Line Changes Without Preparation,"I enjoyed the comments of the preceding which told me much about the book in my conteplation of purchasing it. Lucent's down fall started with the 1984 decree. Something that AT&T embraced thinking that new and bigger markets would be available. Missteps included buying TCI cable without the experience and knowledge of running a mom and pop business on the run far from \\""Bell Standards\\"" that so many Western Electric and Lucent Managers embraced. They did not change into the flexible and savy business men of the 80s and 90s and lost at every turn and decission. The \\""Early Outs\\"" prior to 1991 took most of the business knowledge and stability with them. Managers and CEOs were hired from all differnt kinds of Companies having differnt values and business understandings (which was needed) but lacked fundamental telecommunications expertise and how to gain a lion's share of the market. The best method was new technologies coupled with listening to all the customers needs and concerns. Lucent, like its predecessor and parent company, devalued it's stock and undevalued it's once talented, dedicated and loyal workforce. The Book seems like a good purchase but it doesn't seem to touch upon the employees who built it and subsequently were forced to see it go. Bell Labs and the Bell System literally dictated to the Baby Bells that analog equipment would continue to be used in the late 70s. Digital technology had been introduced by various venders and Bell Labs played \\""catch up\\"" when the operating companies began buying the digital equipment fron non Western Electric sources. That was the first mis-step of Western Electric....Lucent Technologies management. Understand the marketplace and the needs of your customer...always. R. Ferry...27 years with Western Electric.",14/10/2005
