211,228,86,taken antidepressants years improvement mostly moderate severe side affects makes go themi take cymbalta mostly painwhen began deplin noticed major improvement overnight energy better disposition sinking low lows major depression taking 3 months feel like normal person first time ever best thing side effects,54,10
212,250,27,crohn039s resection 30 years ago mostly remission since recently bad flare narrowing anastomosis need medication haven039t found one handle asacol gave serious body aching fatigue could function pentasa immediately gave heart palpitations arrhythmias discontinue,8,4
213,205,93,little bit lingering cough cold giving much trouble except keeps night heard good took could get sleep helped tremendously cough bad stomach cramps diarrhea hadn039t eaten anything upset stomach didn039t really feel like quotbugquot looked side effects delsym wish done first probably wouldn039t taken worked cough still didn039t get sleep due stomach issues,1,4
214,243,34,started nexplanon 2 months ago minimal amount contraception039s take due inability take hormone used birth controls i039m trying give time one options right honestly options i039d get removedi039ve never acne problems life immediately broke getting implanted sex drive completely gone used sex boyfriend days week completely forced even fun anymore mean i039m birth control like sex don039t want get pregnant take birth control takes away sex unhappy hope get back time i039m getting removed,10,3
215,233,82,taking saxenda since july 2016 severe nausea month got 26 dosage since subsided side effect notice dry mouth make sure drink 25 litres water day 10 glasses helps weight loss well constipation reducing dose find comfortable spot still losing weight don039t feel like medicating 18 working well also feel wearing fitbit really helped track food water exercise steps keeps moving started could barely walk length without getting winded lost 58 lbs far,20,9
216,268,95,drug worked well cleared uti matter 48hrs although 7 day course 2x200mgdaily unfortunately tablets finished infection returned needed 2nd course i039m currently taking low dose evening keep infection bay specialists tests normally get every side effect going dread taking new medication form especially horrific experience ciorofloxacin side effect experienced itchy ankles feet day two didn039t last third day would class minor side effect insignificant good luck,0,9
217,191,87,i039ve taking amitriptyline since january 2013 diagnosed fibromyalgia tried cymbalta week dr decided since kept awake 247 wasn039t good fit even though relieved pain started 25 mg 2 weeks breakthrough pain dr increased dosage 50mg i039m still dosage today first full year never pain felt 039cured039 time went seems help control pain still pain low manageable level take around 7pm evening avoid feeling overly drowsy mornings med allows fairly normal life,39,9
218,229,38,i039ve every medicine sun seems manage hypomania mania bipolar2 within days starting lamictal tegretol someone turned light head way quotnormalquot people think one first things struck sleep like log irritability almost anger would considered normal able focus creative impulsive thoughts decreased enough manageable it039s god send would perennially state hypo mania sounds great physically emotionally exhausted libido markedly lower wonder perhaps effect hypo manic take 20 mg anxiety,18,10
219,244,48,tasigna 3 years 300mg x 2 times day tasigna worked within weeks remission basically entire 3 years side effects feel sick stomach tired severe leg arm pain can039t walk long without needing break went working full time working tired time hey remission alive really problem nope,11,10
220,194,8,spring 2008 hospitalized pnuemonia diagnosed lyme diease full blown aids cd4 count quot11quot viral load number high millions could never remember taking combivir kaletra dapsone 1st year stopped working started kaletra dapsone cd4 count 209 rising weeks aggressive broke dishes house lol take vitamin supplements drink boost pluz every day life good,11,8
221,265,61,insomnia it039s horrible story begins pcp prescribing prozac help intestinal issues desperate tried 3 weeks stopped insomnia prescribed ativan addicting rebound insomnia 14 days hardly sleep l tried doctor one time asked trazadone told good medication insomnia put 25 mgs stated may figure dosage best currently taking 100 mgs low range prescribed 400 mgs high end insomnia dry mouth nasel congestion live sleep yeah,43,10
222,218,36,nexplanon job worry free sex thing periods sometimes light sometimes heavy sometimes go away sometimes show unexpected also feel somewhat depressed sure nexplanon i039ve nexplanont 2 months despite side effects effective birth control i039ve ever used plan taking,11,9
223,215,94,live western australia disturbed comments cost embrel cost ordinary prescription 36 government pays remainder cost chemist also go medical centre every saturday morning dr looks prescription advises nurse administer injection also cost part nurses duties unsure country people made comments referring cost nobody administer injection lucky live australia best health system worldwide everybody given opportunity receive proper medical help whether rich poor discrimination,4,10
224,262,89,use cream comes turned hooha burning ring fire 1 work tomorrow it039s going sleepless night,7,1
225,196,58,prescribed one dose course one day took 4 pills 250mg light lunch nausea mild stomach painsupset lying alleviate discomfort threw 3 hours later called doctor check needed take another dose said body would absorbed pills still experiencing mild stomach pains nausea mostly gone,7,7
226,212,32,i039m writing second review vaniqa started using february year twice day although daystimes forget want say delighted found totally completely changed life terrible male pattern hair growth cheeks chin upper lower lip starting grow neck used pluck 2 hrs time every 3rd day never hair free wouldn039t kiss anyone hello goodbye even plucked stubble could felt skin 3 months im scared caught bright sunlight pluck around fortnight takes around 10 mins hairs coming soft downy life transformed,99,10
227,204,80,hi son 12 diagnosed 2nd grade tried everything medication tried meds first one made loose weight fast second gave nasty tic thankfully went away soon stopped med third worked couple years around january last year started problems doctor recommended daytrana wonderful son easy use handles day takes gets home school patch effects last long enough homework issues weight gain sleep uses melatonin bed feels like able shut shortage killing us,11,10
228,193,43,honestly taking ativan 2 years 1mg twice daily help used tool panic attacks solution tried many antidepressants well cymbalta cipralex couple best thing talk close friends family even psychiatrist talking people venting honestly best thing even though takes lot power would love hear people opinion,47,6
229,224,22,first suffered included splitting head pain nausea vomiting started using excedrin helped took right away started work well anymore one really bad one lasted hours still throwing 9 pm throwing blood went er finally got put iv hydrate added imitrex bag soon started feeling side effects head felt like going pass breathing became labored felt like someone sitting chest said meant working two minutes everything gone got pills take home worked okay fast,6,8
230,196,9,good response useful,1,10
231,256,13,1 week zoloft anxiety mood swings take 50mg mornings breakfast nausea day one subsided week went get jitters 2 hrs taking followed yawning feel much better though less angrystressed,3,8
232,264,23,30 years old multiple composite spinal injuries 15 years ago aches pains unbearable started taking antiinflammatories 2 years ago started getting injections every month toradol quotdepoquot something almost pain meds mean still bad days function,16,10
233,262,49,burning control 20 minutes inserting sat bath trying get stuff awful,2,1
234,271,67,taking viberzi month ibsd can039t happier zero side effects thank making normal,15,8
235,238,42,reduced pain 80 lets live normal life,82,10
236,210,60,much pain last 2 years suffered brain tumour lot pain point morphine everyday year brain surgerybut pain pill came pretty close serious pain point blacking hot cold shivers sat pain feeling like trapped windindigestion it039s ahhhh don039t take,10,1
237,240,7,morphine least 7 yearsit medicine seems manage pain without would bed 90 time life,19,8
238,241,92,taken least 56 times last 10 years major problems since first time causing major fatigue last time took 3 year039s ago severe cramps enough time get bathroom went hospital doctor said didn039t work good enough go home second round went back next day process energy last night even worse times gagging night severe cramps tried second dose morning started throwing called office said stop doctor done said didn039t evacuate enough,0,2
239,267,14,similar experience tremors hands really noticeable someone watching unless looking relief delusions experiencing problem going 16 years anticipate magically disappear didn039t clarity thinking experience medicine really helps,45,9
240,219,90,prone yeast infections believe it039s due birth control well unprotected sex fluconazole always cleared yeast infections 2 doses side effects,9,8
241,203,54,finishing second week taking contrave lost 10 lbs interesting experience drug definitely appetite suppressant yet help control urge eat mild side effects stomach discomfort slight headaches along constipation easily manageable considering taking medication please keep mind still need work exercising eating right medication really help helped get motivation back exercise definitely helps cravings eat making easy eat need healthy use coupon give drops cost 70,9,8
242,202,1,medication changed life panic attacks control barely able leave house within 2 days moderate changed new person 15 years ago dosage never changed,30,9
243,237,33,taking medicine due lower back trouble first took worked great put sleep,55,5
244,270,62,gp started venlafaxine yesterday help depression changea hour taking feeling sick couldnt stomach food fluids thought keep told come side effects would get bettertook another one last night ill couldnt stand sick sweating shaking thought going pass get sleep hopeing feel better morningtook another one felt spaced dry mouth shaking sick booked see gp make sure feeling like find put wrong dose 375mg put 150mg right dose hope better,3,4
245,231,51,initial testing vl 6 million received meds saturday 2 days prior testing establish baseline started received pills 2 days 5 hours later got blood test establish vl taken 3 pills point vl 700 vl 4 weeks 0 vl 8 weeks 0 12 weeks 0 2 weeks til 1st eot test feel cured side effects next nothing,0,10
246,231,39,side effects light fatigue bit headache find easier take hour dinner way better triplethreat approach blood work indicate beggining stages cirrhosis also hep b 1994 far it039s like miracle fatigue nothing you039ve suffered jaundice 039sickie039 symptoms hep c cause it039s business usual,94,9
247,260,10,helps sadness strongly counters moderate urges drink stressful confusing time life,22,8
248,261,79,24 year old male uk normally would go every hour even drinking small amounts water drinksi took medication two weeks noticed right away would go less often toilet much easier dispense urine unfortunately stop taking medications side effects outweighed benefits found would incredibly intense mood swings aggression feel clumsy dizzy time blurry vision memory problems mind blanks runny nose weakness tirednessi trying betmiga lets see,10,4
249,207,68,battled nasty uti month amp went 3 different antibiotics till doctor finally gave one makes terribly sick stomach end completely worth felt completely back normal 2 days,44,7
250,209,97,hey guys it039s 4 months since last post wanted give months see going work trulicity six months metformin hit five month period diarrhea gas sulphur belching finally subsided longer side effects however still haven039t lost weight think first started trulicity taking glimepiride one side effect weight gain think two meds fighting lol back metformin trulicity week see diagnosed stage 3 chronic kidney disease ckd 3 watching diet closely,24,10
251,226,16,intuniv work son bouncing walls taking major issues class seems work opposite,23,1
252,197,15,pain management doctor put butrans patches 6 weeks ago 5 mg dose first box four lifesaver agony work able sleep two weekends two years i039m hoping bump ten mg dose soon cut norco chronic pain many years many medicines including oxycontin patch best far,125,8
253,255,56,got heart palpitations really bad like almost constant taking 40 mcg one puff twice day switched flovemt well,16,1
254,246,84,mother died lung cancer last hope medication within couple months gone,6,1
255,192,73,abilify 20 mgi patient diagnosed disorganized schizophrenia depression schizoaffective disorder bipolar experienced sensitivity emotions well react feelings really don039t feel normal quotsexual frustrationquotand wouldn039t say increaseddecreased feel less anxious medication seemingly ease take medication hard step people telling actually better pill half life ago didn039t quotmental illnessquot suddenly become someone else weight fluxuate drug feel due stress factors outside regular environment feel place good surroundings support much better person much happier life routine feel like referred enlongated periods sleep depression events surrounding certain time frames hence thoughts reactionsabilify aripiprazole instant reaction drug concern wellbeing nervous one people taking drug till stars fade every day last doctors seem say thing quotthis medication working youquot blood tests go hospital freqently finding anything charts everything always normal vitals thought consider medication works showing side effects accepting feel hold patience value care around help better mentally virtue feel type person curbside answers things wonder deeply guess don039t know people would agree ask women taken abilify pregnancy wondering reaction question 30 year old female diagnosed mental illness starting 2004 started take abilify 20 mg 2004 present overall since medication threatening feel embrace,26,10
256,254,74,i039ve utis 7 years recent one lasted 24 days far went doctor prescribed pyridium twice day hopeful unfortunately didn039t work burning urinating still i039ve three days far also discomfort hours day may work well others body doesn039t accept nothing going doctor useless go straight urologist,8,1
257,230,19,great experience far latuda started taking 40 mg nov worked great week crashed dr put 80 mg i039ve great ever since i039m afraid though sex drive completely disappeared it039s latuda i039m going go itand hate go something that039s working well however i039m also pretty high dose lexapro dr thinks it039s likely side effect we039re decreasing hopefully work otherwise i039m feeling really good i039m really afraid i039ll go,39,8
258,199,37,love mouth sores ulcers like wellbutrin gave completely quit smokingthis works,15,10
259,225,45,never depo suppose b ideal candidate first 6 months ok bit moody fine weight gain something changed constantly bleeding getting horrible hormone spots normally clear skin mood swings increasing 14 months decided taken ordeal b tricky doc remove 3 anesthetics stitches later it039s simply worth hassle,1,2
260,211,78,med 5 years worked fine great stopped panic attacks gave relief every day nervousness experiencing took months side effects diminish first started taking leave insomnia night sweats lack sex drive poor orgasms orgasms,23,6
261,208,12,put yasmin 6 months regulate cycle reduce acne flareups worst 6 months life gained 20lbs come easily stopping pill experienced horrible mood swings heavier periods acne breakouts breakthrough bleeding nauseous time pill seems agree people definitely agree went femcon year stopping yasmin experienced virtually side effects,8,3
262,197,44,love butrans patch relieved half pain know take less half pain killers patch change patch every saturday miss 24 hours pain starts reside heavy drinker would advise trying patch,47,10
263,225,17,8 months sad say it039s caused nothing self esteem become lower i039ve gained 10 lbs i039m 22 fast metabolism thought started slow didn039t make sense breasts got smaller lost complete sex drive breasts aren039t sensitive anymore like used i039m emotional even crying times thing say 100 effective worth done body started breaking body face well,2,1
264,245,25,birth control considering getting pregnant used types birth control pill patch etc decided get back birth control didn039t want worry taking daily pill requested nuvaring started nuvaring felt inside body lot cramps days later started experiencing cramps strong upper stomach pain bad missed work week finally ended going er couldn039t figure wrong finally asked doctor nuvaring side effects,9,5
265,253,41,took prepopik first colonoscopy i039m 25 found effective orange flavor tolerable bad cramps terrible side effects taken magnesium citrate night already cleaned somewhat issue ended dehydrated showed colonoscopy fever try drink much fluid prep drank plenty liquid coming going overall would recommend prepopik side note insurance didn039t cover office go available recommend asking office available insurance won039t cover pharmacy,6,9
266,266,54,hit three month point tretinoin 05 i039m happy really depressed skin first two months i039ve never bad acne cream made horrible acne knew worst part would fine i039ve inly two zits since i039m left scars fine try even you039re scared i039m glad it039s worth,13,10
267,211,26,medicine saved life wits end antidepressants ready give doctor finally prescribed many failed medications glad honestly know would without effexor xr side effects mild compared antidepressants tried drowsy first couple days tolerable highly recommend severe depression would also like mention people realize light end tunnel get better never give,166,10
268,222,72,caused gain 30 pounds,2,2
269,217,53,best treatment acne used i039ve gone accutane many face washes retinol creams forms birth control forms birth control make acne worse depending type progestin need least androgenic type possible sprintec worked best nearly clear skin takes 56 months fully work work,7,9
270,213,96,started taking zepatier three days ago sides effects till would like share feel slight pain back head that039s i039ll keep fingers crossed till finish 12 weeks update i039ve finish 3rd week treatment sides effects even blood test brilliant i039ll inform finish 8 weekupdateincredible 31st day virus undetectable start taking zepatier 4796191 viral load results negative side effects zepatier working well thank zepatier,8,10
271,201,65,took clomid first time last month husband tried year blocked fallopian tube use estrogen medicine also uterine lining thin doctor use hcg shot stimulate ovulation since clomid apparently mess ifwhen ovulation occurs took hcg shot 2 weeks ago noticed weird symptoms days ago took multiple pregnancy tests i039m pregnant clomid worked great far yay,74,10
272,206,55,52 year old womeni bloating lot poopingalls good,3,8
273,190,59,tummy tuck dec 18 surgery painful constipation opioids surgery bad plastic surgeon wasn039t familiar treating oic called primary care physician gave amitiza 24mcg took almost two days amazing thankful remain opioids three weeks amitiza worked well haven039t issues thank amitiza,35,10
274,218,64,experience nexplon great pregnancy yet issue causes much bleeding get periods every week 1 month 3 month ruins sex life,1,10
275,243,66,i039ve mine year noticed weight gain mood swings acne body adjusted quick lost weight issue i039ve every time boyfriend sex spot next day less week issues love recommend friends,1,6
276,257,52,awesome new boyfriend issues believe mental bad relationships past ordered prescribed told go broke said sooooo worth orgasm every time sometimes twice wow,14,10
277,235,98,always bleeding periods irsquove also gained 15 pounds skinny girl itrsquos noticeable acne hasnrsquot got worse better irsquom getting period experiencing depression donrsquot want around anyone donrsquot want eat irsquom gaining much weight irsquom stuck head lashing people irsquom normal self wish found pill rids acne doesnrsquot affect weight sex drive,5,2
278,231,50,hepc since early 70s cirrhosis last 20 yrs tried interferon riboviron stop treatments due side effects terrible got transplant list oct 2014 received new liver 19 dec 2014 really blessed hepc mission destroy new liver 4 weeks harvoni virus undetectable another blessing still treatments 8 weeks 0 side effects problem,36,10
279,256,88,reviews helped much first started zoloft 5 weeks ago wanted post experience several weeks increasingly worsening panic attacks work ended hospital year ago psych dr switched cymbalta mood stabilizer things good november stress work increased depending much bromazepam get day gp started 50 mg zoloft anxiety bad also tremors 4 weeks sure would quit working cut hours monday week 5 amazing still anxiety seem able handle it039s like confidence back good luck,28,10
280,248,69,66 yo caucasian male developed ms 2223 diagnosed 30 developed trigeminal neuralgia 32014 lasting 7 days started carbamazepin 72014 tn returned 82015 constant ever since microvascular decompression surgery 632016 pain ceased 19 days surgery returned severe surgery recovery painful left weak disoriented amp less mobile neurologist changed rx carbamazepine oxcarbazepine 300 mg twice daily 6 days ago deep facial lancinating pain remissed still burning electric jolting pain upper lip cheek also taking tramadol hcl 50mg daily seems help carbamazepine never worked oxcarbazepinetramadol combo seems effective,15,7
281,272,81,started taking slept well night awoke early around 5 start day happily come 8 drowsy needed take already two hrs nap awake resumemy day much difficulties st 2 pm needed nap gonna make work appointments went cold turkey felt much better crash try anti depressants including pristique suffered insomnia meds know need start confused resume welbutrin,15,4
282,245,31,pills years 2012 tried mirena cramps terrible side effects time taken last month gained around 10lbs stomach area nuvaring 2 weeks far it039s way better soon mirena removed weird stomach pains stopped i039m still trying lose extra weight,9,7
283,232,5,mirena put almost year ago insertion breeze next cramping periods remained heavy show signs stopping gained 30 pounds acne headaches backache wondering next doctor would take wanted remain year almost year finding new doctor getting taken,10,1
284,251,29,drinking extra 16oz bottles water period taking milk magnesia help stop painful hard stools constipation usually brings help ease release different amount time expect recommended dosage work it039s best taken empty stomach food 4 hours helps speed desired effect it039s several days since normally movements also take longer effects begin drink water much possibly diarrhea occurs cut back water take prescribed dose drinking lots water along sufficient fiber diet become much easier fighting constant constipation,120,9
285,242,83,take medicine without supervision endroconologist,18,1
286,234,71,appreciate lithium although thyroid level low supplement helps equalize problem i039ve least 20 different medications stabilize bipolar diagnosis always wanted normal state mind lithium allowed equally yoked 300mg er evening 100mg seroquel evening 20mg cymbalta morning i039m set i039m feeling anxiety add busper loranzapam,27,10
287,249,77,i039ve taking oxycodone roughly 5 yearsi039ve gone weekends without i039ve ran never experienced withdrawal symptoms works great take exactly need don039t exceed prescribed amount take early i039ve living chronic pain yearshave complete joint replacement one side anchor placed side jaw surgeries help immensely i039ll still always pain taking dosage 10mg 3x day 5 years yes body used effects doesn039t work well works well enough refuse take higher dosage pills per day becausewell let039s face itthis medicine scarey,24,8
288,200,24,husband age 63 problems benign prostate hyperplasia erectile dysfunction well gone fantastic sex life one fading fast doctor put small daily dose 5 mg cialis holy smokes bigger harder 30 loving always powerful sex drive resigning watching fade away i039m clearing schedule action honestly feeling satisfied 25 ladies guy slowing push may much time clean house smiling lot,132,10
289,214,3,i039m 58 recently started medicine almost immediate relief vulvar dryness pain sure yet painful intercourse relieved looks optimistic many months intense pain medicine seem gooey even noticeable used really like far,128,9
290,259,63,medicine absolutely terrible three months using hair fallen much see scalp visibly it039s embarrassing stopped taking considering copper iud hormones,3,3
291,195,2,cat bite handfull set teeth sharp hand swelled red took augmentin 8 hours bitten within 3 days swelling went redness faded 6 years animal control officer never injured oncehelp friend pick cat local humane society get bittenoh irony excellent medicine cat bites friend tell dad got bitten cat ended hospital almost died infection lucky experience knew seek medical attention immediately anyone bitten cat know 85 chance infection need take seriously you039ll end hospital,37,9
292,239,91,yes first use experience raw constant itching seemed get worse within hours applied cream lady parts talk wanting take cheese grater itchy fire parts take benadryl help itching vaginal insert cream wasn039t bad meltsand gets itchy inside lady cave speak first hour seemed calm lot shouldn039t waited long done something never thick discharge thought little irritated never yeast infection lord knows don039t ever want go product overall works,5,8
293,252,35,sex 7th august took plan b 23 hours intercourse haven039t gotten period yet i039m supposed due 20th august major side effect i039ve experiencing major amount tiredness exhaustion got home work day took pill went upstairs around 9pm sleep woke next day around 1pm wake extremely exhausted feet start get tired well also barely ever hungry anymore i039m 18 years old unusual teen hopefully period comes soon,26,9
294,189,30,ears ringing like crazy almost start break cry reading one guys experience best ringing everything went thru going thru stsrted exactly said tune cause think worse gets titinus csn become worst enemy keep reading testimonials read alot people took zanax seemed quite ringing zanax 05mg took also couldnt sleep next day woke slight ringing day progressed went completely away thank lordi truly believe oh condition thats related nrevous system cure,87,10
295,220,59,started prozac one first anti depressants mdd made horribly sick nauseous day wouldn039t eat days time stayed try get thorough side effects wouldn039t stop throwing every dayone day woke started violently shake lasted 12 hours ended hospital tachycardia horrible experience months later still stomach heart issues i039m new medications bad experience get anxious take,18,2
296,192,21,intake effexor xr 375 mg lorazepam depression anxiety doctor added abilify took mornings made foggy moved bertie sleep better overall noticed increase irritability equates feeling extremely angry 3 pm daily i039ve rearranged lorazepam reduce need time i039m also restlessness almost feels manic shall see increased cravings sweets,33,4
297,245,18,torn nuvaring convenience great daily time take pill month easily marked calender put phone never falls never feel changing simple would give nuvaring 10 10 based upon simplicity price really reasonable downsides personally first months notice side effects although low tolerance alcohol nuvaring emotional tired strung time pill none happened also longer periods it039s worth try every girl seems different experience,0,5
298,258,28,i039m 30 years old started really bad skin 2 years ago maybe stress life tried everything get rid got worse finally went dermatologist put spironolactone skin started getting better two weeks loved i039ve taking 6 months get compliments makeup artist models i039m hairstylist good skin another plus breasts went small b c decided stop taking week breasts went small skin getting little oily i039m going back take one day,31,9
299,221,11,i039ve suffered panic attacks anxiety years took paxil many years effectiveness waned hated weight gain sexual sideeffects came switched luvox starting 25mg worked miracles eventually move 50mg last two years 75mg adverse effects lifesaver eventually son diagnosed panic disorder certainly inherited much like inherited mother doctor tried luvox assumption genetic similarity similar diagnosis might treated medicine right son living anxietyfree panic attackfree lives,44,9
300,315,47,beauties beautiful even tho clearly high end super great price costume jewelry though others look twice since appear near real nice,0,10
301,298,47,great product great product got set mother allergic bijoux probably nickel products dont know sure know ears get swallowed red itchy unless silver goldbr im glad sterling silver still affordable price never got allergic reaction wears every day,0,10
302,284,47,exactly pictured daughters friend loved came packaged nice box exactly pictured daughters friend loved came packaged nice box thought looked expensive happy purchase,0,10
303,362,47,five stars love fits great super comfortable neat idea fish bones also come,0,10
304,285,47,mothers day gift mom loved really nice quality interesting design got mothers day gift mom loved really nice quality interesting design,0,10
305,305,47,five stars love make wont get another,0,10
306,338,47,five stars true size unique,0,10
307,370,47,five stars necklace beautifulis great accent wardrobe,0,10
308,320,47,five stars perfect,0,10
309,336,47,five stars love,0,10
310,350,47,high hopes epic fail didnt even last first day one stone already got two fell day im sad really looking forward,4,2
311,276,47,real nice necklace price real nice necklace price dont look strand larger diameter next advertised really nice necklace,0,10
312,333,47,amazing comfortable ring would definitely buy great ring konov,2,10
313,363,47,five stars great quality price,1,10
314,345,47,little smaller expected like bracelet lot really cute almost exactly expected wish little longer little snug even though fairly small wrists,1,8
315,273,47,pretty versatile pretty versatile wear dresses low cut allows bit modest especially appreciate continuous string wandering clasp ruin look,1,10
316,348,47,dont get like first time opened got broken dont get like first time opened got broken dont fit fingers,0,2
317,371,47,three stars expected took long ship price right necklace adjustable hangs low,1,6
318,349,47,four stars bought daughter cute bigger imagined would,0,8
319,325,47,five stars pretty comfortable wear,1,10
320,337,47,tell clara good ring great ring looks exactly like one capaldi wears body ready wear everyday life cosplay one problem kinda look weird bent fit finger big fingers metal easy bend still stiff cant notice shape wearing,5,8
321,302,47,son loved got son loved got gave look plugs maybe month getting one black piece dragon fell metal happy,0,4
322,314,47,beautiful pretty works really well diffusing scented oil happy purchase,0,10
323,369,47,four stars like much,0,8
324,364,47,five stars love ring,0,10
325,282,47,five stars great,0,10
326,344,47,five stars beautiful red color goes coral jewelry,0,10
327,354,47,five stars daughter loved,0,10
328,278,47,two stars dont like,0,4
329,340,47,one star bad quality sand mine bright pink hideous save money,0,2
330,331,47,bad really liked got 5101 brown came apart days bad really liked,0,4
331,279,47,really pretty received necklace quickly really cute stone pink sparkles different colors thing im worried necklace looks fragile 8 year old granddaughter rough playing around really pretty,0,8
332,280,47,like much cute like much,0,10
333,343,47,four stars daughter loves,0,8
334,304,47,two stars smaller expected,0,4
335,312,47,states item new states item new cant tell came little zip bag packaging,0,6
336,299,47,two stars broke wearings,0,4
337,341,47,love look cute much easier get used thought would loveeeeeeeee hit friends,2,10
338,291,47,four stars used one far looks nice neat,0,8
339,297,47,wonderful stunningly amazing beautiful love thanks much great price little big ring like ordered one smaller guess lol,1,10
340,335,47,bracelet fit properly bracelet fit properly actually reshape bracelet holder looked ugly box mention wrist size bracelet holder inside also oval shape take shape bracelet,1,6
341,324,47,great product bought key chain great product bought key chain came super early like 2 weeks early complaint pendants attached one ring planning using one still amazing product,0,10
342,287,47,four stars great fit color glassbottlegreen olivegreen good quality plugs,0,8
343,293,47,beautiful ring great quality never tried purchased titanium jewelry darker anticipated deal breaker picture represents ring well quite pretty ring quite substantial hefty however slender fingers may need exchange thinner version overall like hope find right size fit many beautiful rings confident get looks best,1,8
344,296,47,four stars sizes ran small,0,8
345,334,47,worth money thought ordering gold received silver attractive enough keep however realized buying jewelry person preferable also want test patience necklace spent nearly hour untangling plan hang storage,0,2
346,319,47,pretty earringsthey nice shine pretty earringsthey nice shine arrived quickly cute little gift box,1,10
347,294,47,five stars gorgeous fits great,0,10
348,360,47,one star gift sept 2 hope fits bracelet sure yet,0,2
349,318,47,beautiful statement piece great quality great price first time ive ordered anything like amazon photos others posted reviews helped much nicer person photos dont justice heavy piece heavy right weight something many stones lighter would worried quality case price perfect probably even better expected stones lot sparkle hard get photo striking piecethe necklace varied shades blue could go many different blue clothing pieces go well something contrasting metal antique brass look looks like something youd find higher end boutique doubt great statement piece everyday special event look im glad took chance bought one awesome find cant say enough good things purchase dont think youll disappointed fun daisy also packed securely cute box bubble wrap inside arrived damage perfect condition,23,10
350,301,47,five stars beautiful intricate bead reminded vincent van goghs 34starry night34,0,10
351,342,47,dont waste money types wont let contact seller sodo buy wife put fell overnight n couldnt find little tiny pieces themit appears photo inserts longer stay placebut notdont waste money types rings,0,2
352,328,47,one wasnt enough adding charms one wasnt enough adding charms,1,10
353,367,47,five stars co workers complimented wore,0,10
354,316,47,five stars amazing,1,10
355,359,47,sparkly love necklace dainty sparkles catches light wear cross pendant pleased,0,10
356,303,47,one star small came chipped,0,2
357,274,47,two stars loved bracelet 725 actual size 65,1,4
358,357,47,good value chain missing immediately send one stones nice good value,0,8
359,306,47,four stars nice,0,8
360,309,47,five stars best choice outfit,0,10
361,281,47,five stars fast shipment great product,2,10
362,277,47,glad got put glad got put charms ordered day,0,10
363,283,47,four stars good,0,8
364,339,47,five stars beautiful bracelet love sparkles,0,10
365,358,47,bought silver gold versions couple months ago learned bought silver gold version earrings kept several months like thembr br lightweight comfortable dont interfere phone use things earsbr br classy fun wear professionally work meeting well dancing dressed basically versatile earring works outfits occasionsbr br lastly bit unique get compliments wear sum great earring would recommend hope helpful,5,10
366,326,47,four stars look great,0,8
367,365,47,two stars impressive,1,4
368,292,47,five stars beautiful bargain boot,0,10
369,322,47,five stars gift loved,1,10
370,352,47,spot ordered 6534 rose gold fits like dream highly recommend taking piece string measuring circumference wrist ordering tight large room slide arm inches forearm starts color great shiny screws tight love screws connected bracelet fear losing themtheyre small one complaint ordered ring also rose gold ring yellow gold may order see get better match highly recommend product engravings inside well made super fast shipping less 1 week,1,10
371,356,47,worth 36 price necklace worth looking something longer though double 3634 short keep wear dark tops gaudy would say understated elegance reasonable price,3,10
372,286,47,five stars small oh cute,0,10
373,330,47,five stars love red crab use daily get lot compliments,1,10
374,295,47,five stars better picture,0,10
375,313,47,big bold beautiful love birds love necklacebrooch large statement piece petite woman absolutely much fun love bling,0,10
376,288,47,perfect 10th year wedding anniversary gift chose 10th wedding anniversary gift wife birth stone diamond alexandrite pendant bit someone mentioned pendant smaller seems pictures wife prefers subtlety cant exactly tell heartshaped stone unless get close little surprises br br included chain necklace seems good quality quite thin clasp bit small first days giving help put tends longer fingernails releasing clasp little tough small issues though,0,10
377,353,47,two stars returned wife wanted picture didnt match product,0,4
378,275,47,one star painful put wear due strip plastic along cannula,0,2
379,329,47,love light hand yet sturdy love light hand yet sturdy enough use daily,2,10
380,332,47,five stars even better thought would,0,10
381,323,47,five stars happy item cute,0,10
382,317,47,five stars love,0,10
383,291,47,dont work never able use rings put rings slide around finger cannot get rings back knucklehowever stated listing,0,6
384,290,47,ring beautiful ring beautiful well made person looks spectacular stone size wanted looks like gorgeous white topaz however planning order ring keep mind stone quite large like bold jewelry would definitely recommend ring,0,10
385,310,47,perfect high enough quality wedding cute get pay cheaper ring perfect high enough quality wedding ring id recommend promise ring birthday gift,0,8
386,347,47,pretty came earlier expected pretty came earlier expected love,0,10
387,346,47,decent twists broke liked chain overall got nice simple functioned well one thing noticed wore tendency twist something pendant etc reason 1 star review month half lightly pulling two parts get untwist broke nice enough chain lasts month half broken light pulling bare hands maybe best quality,2,2
388,366,47,three stars arrived broken one stones looks cheap,0,6
389,308,47,pretty price purchased silver bracelet like first liked much went back ordered gold one,0,10
390,289,47,better expected know say really impressed ring price great shiny sparkles great looks like real thingbr great vacations thanks much,2,10
391,311,47,double initial necklace really like quality necklace complaint keep twisting together constantly untwisting,3,8
392,327,47,one star turn nasty 2 nd day,0,2
393,355,47,five stars wife happy,0,10
394,300,47,disappointingdangerous workmanship rings arrived velvet pouch alcohol swab cleaning nice however one use stones started falling able catch pull super glue place lost disappointing also disappointing find injured first use nipples sore thought used properly handling rings looking closely noticed metal tags ends rings ended cutting skin heavy duty file home able get file tagsbr look really nice stones,1,4
